2.500000000000001110e-01,-3.683058275638890766e-01,1.198058810443436428e-03,2.440642391381636911e-01,-2.417045157966879465e-02,-8.285474243613736092e-03,-2.642260961609058795e-02,4.006710750833469142e-02,-5.227198829097864929e-02,6.437314437949653856e-02,-8.397032665757042658e-02,6.486353861527417719e-02,-1.095039126641933480e-01,3.976609979873566014e-02,-1.192280804350005635e-01,-1.965788758655372299e-04,-1.094278860917694690e-01,-4.015262786268964518e-02,-8.402996911116535073e-02,-6.503744085593923807e-02,-5.237920002899106031e-02,-6.501112025446355303e-02,-2.659533734334510596e-02,-4.052141427908816096e-02,-2.692983803528916070e-04,3.880225140524687973e-04,6.613181139128974928e-04,1.696087840290245845e-04,2.896049560844236545e-04,-6.396447100441848832e-04,4.349670927181145154e-04,1.790637618131628558e-05,8.042953758595457539e-04,-3.049590281444661873e-04,1.015734333979678456e-03,1.515873729839346015e-04,9.790708684298122903e-04,6.801982388814776636e-04,3.636489655908881156e-04,6.965785312749209722e-04,1.059467792478906389e-04,6.948195821124897786e-04,3.186077301905018071e-04,9.251954687580336313e-05,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000003331e-01,-3.677157123688535867e-01,1.615768256064464836e-03,2.410159886871990620e-01,-2.616985308893253134e-02,-9.390141448732895746e-03,-2.559803427943570936e-02,4.003357340297256789e-02,-5.203346912884969366e-02,6.301176505307654052e-02,-8.349737146318879366e-02,6.470345475851617401e-02,-1.084273703742036493e-01,3.899868689210858608e-02,-1.178579298778216766e-01,2.785408336628917436e-05,-1.081462538915392846e-01,-3.896096669768916304e-02,-8.361813897721746824e-02,-6.370165809152975034e-02,-5.236429099038224233e-02,-6.375661659386004654e-02,-2.618592206546907150e-02,-4.048698683473073157e-02,-4.797732617987373813e-04,7.533614185705959617e-04,1.105392822377180423e-03,-1.242686278027894877e-04,4.373268756310140742e-04,-1.160584911613108013e-03,6.984357621833707421e-04,-7.623199808021811886e-05,1.462804992651962205e-03,-5.553717914104764654e-04,1.728447876175257057e-03,3.777695605365433639e-04,1.599050700108623933e-03,1.111631151079334667e-03,6.651758477197013478e-04,1.314963178548401264e-03,1.922790736408931949e-04,1.266706040118852723e-03,7.038568109027391537e-04,1.498039914643811102e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000005551e-01,-3.674606604021850575e-01,1.829439560716128454e-03,2.378299779386553459e-01,-2.696868806423178416e-02,-8.854220915294197525e-03,-2.436646599398748642e-02,3.962546490528844750e-02,-5.138386946929695415e-02,6.102948281031879418e-02,-8.272018236089351273e-02,6.450502439682141709e-02,-1.067704928101120415e-01,3.821615517561746667e-02,-1.159830971278742046e-01,6.542002890851260268e-04,-1.063938903762909616e-01,-3.735231180686742619e-02,-8.285956094854314558e-02,-6.180147635664249434e-02,-5.203404366451576391e-02,-6.182808371631487443e-02,-2.538179502066447574e-02,-4.022720756486667520e-02,-3.722659852056512059e-04,6.420941476274758452e-04,1.357613506559632267e-03,-3.400970059419313883e-04,9.709825572744853550e-04,-1.561250048288348501e-03,9.019467311287204326e-04,-1.168740179981291299e-04,1.792078241282542240e-03,-4.937315576980358302e-04,1.965579843087949131e-03,5.753655785261277108e-04,1.858944170535341235e-03,1.290975341668830576e-03,8.738804026213276097e-04,1.493475969445758663e-03,5.509803814117985882e-04,1.543456202324495390e-03,9.018481309314034305e-04,3.081160210135504805e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000666e+00,-3.673891363126648990e-01,1.888087984532438313e-03,2.341988047462250644e-01,-2.737929140013139681e-02,-8.127831569705003950e-03,-2.287998203598500674e-02,3.907673468306541859e-02,-5.016553824559681629e-02,5.873362168458573507e-02,-8.168127329409526072e-02,6.429493166428465467e-02,-1.048272240224522589e-01,3.748035014563074613e-02,-1.138554859043857809e-01,1.439908702157895572e-03,-1.043998452219149914e-01,-3.549303014653504285e-02,-8.192077613177711770e-02,-5.964672075863738931e-02,-5.139193802179865128e-02,-5.961729610780156646e-02,-2.442101568787359220e-02,-3.974277429992376098e-02,-2.654182524889865994e-04,5.381710278378694281e-04,1.515658252481667540e-03,-4.172759524393497110e-04,1.341445514396622874e-03,-1.715123012281073115e-03,1.127876320567790290e-03,-1.732966575183148895e-04,1.950215661689175609e-03,-5.684296258587264589e-04,2.155866669867115108e-03,5.651723186899773642e-04,1.985026275168207642e-03,1.403002040344692196e-03,9.354256858432998326e-04,1.632348776520152478e-03,6.674289620012974905e-04,1.671085685056198939e-03,9.686272195593018455e-04,4.080373246109620625e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.249999999999995337e+00,-3.673866667010280418e-01,1.890297291693876502e-03,2.299122019954789597e-01,-2.760623481866619419e-02,-7.450164114316599161e-03,-2.123390618164730168e-02,3.845530398181825488e-02,-4.877829700393897239e-02,5.621617666809050617e-02,-8.037239310102656242e-02,6.396713411571620933e-02,-1.027122365812712518e-01,3.661033824952351912e-02,-1.114780837999284069e-01,2.250140589130953089e-03,-1.022442519418909623e-01,-3.347735551295318024e-02,-8.091997693340786946e-02,-5.727591255426502104e-02,-5.067327241497366491e-02,-5.714956880658150773e-02,-2.338405545068783162e-02,-3.912881999053868104e-02,-1.446343258855184249e-04,4.610860784237950016e-04,1.663816921540879016e-03,-4.886990558121649935e-04,1.152260743743262943e-03,-1.960345387210196254e-03,1.412405637187369315e-03,-3.041691305686776360e-04,2.141851382882588219e-03,-6.748429225900568016e-04,2.429361394952219907e-03,6.354351853883543570e-04,2.196062453606223690e-03,1.519350359281671729e-03,1.014726053971524381e-03,1.798318925986254826e-03,7.333543011696417148e-04,1.906765678583830555e-03,9.188121323018048989e-04,1.481930932185064771e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.499999999999990008e+00,-3.673861615640617861e-01,1.890737503593697966e-03,2.249488199196121307e-01,-2.771379044167393557e-02,-6.846039652472336520e-03,-1.942480442227026774e-02,3.769681297950528559e-02,-4.743776706161878520e-02,5.326203208473847400e-02,-7.870398154243868349e-02,6.347094889575317922e-02,-1.003398636058982496e-01,3.565115451494157983e-02,-1.087928464285378843e-01,3.260710406646956556e-03,-9.976695890669075306e-02,-3.122791471135786048e-02,-7.975130655673390301e-02,-5.462903912741833012e-02,-4.983814449450007372e-02,-5.432851440779978142e-02,-2.229671708636852753e-02,-3.886906010717339210e-02,-5.111351963319267272e-05,4.080707441172486821e-04,1.778461167004498399e-03,-6.053996600010752311e-04,1.421471318867595845e-03,-2.241645543210622326e-03,1.809830880336042464e-03,-3.901406682190877305e-04,2.426226243195217513e-03,-6.920237060151570880e-04,2.735144735585036142e-03,8.438468549532413248e-04,2.580284807985176558e-03,1.732646658754685796e-03,1.246974548931562617e-03,2.023766278553351151e-03,8.842248875264361024e-04,2.150316292204220228e-03,1.129445409213204309e-03,2.430768909077828512e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.749999999999984679e+00,-3.673860612030679373e-01,1.890822120953261631e-03,2.192706742679101373e-01,-2.772404969070276295e-02,-6.311990187411403198e-03,-1.758873130790712322e-02,3.676855509908180664e-02,-4.582352886820487831e-02,5.008546848755395658e-02,-7.663371056015197413e-02,6.291852347395142375e-02,-9.766246617911819583e-02,3.472860373722871236e-02,-1.057944693286814869e-01,4.618480849384382601e-03,-9.689646383480346459e-02,-2.870018858420105359e-02,-7.831207492486691457e-02,-5.166774488168527496e-02,-4.889381915876672702e-02,-5.118261972148010347e-02,-2.105909862221091305e-02,-3.844511603639750447e-02,2.721104180354852513e-05,3.678944108477989359e-04,1.735934628069507168e-03,-7.335688963992619818e-04,1.688658226169186677e-03,-2.332613583096651132e-03,2.155251928158938117e-03,-4.003411902067951600e-04,2.717653762298030684e-03,-6.074562218192389000e-04,3.022837413916351287e-03,1.125186734196949572e-03,2.911490998402508756e-03,1.877690317878140695e-03,1.522047666362206413e-03,2.237241598181153538e-03,9.520627000548856356e-04,2.397035432271614388e-03,1.250326817692979254e-03,3.717823578376434402e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.999999999999979350e+00,-3.673860417456437100e-01,1.890837912018605849e-03,2.128644324311150249e-01,-2.766664099986883632e-02,-5.815258337982613483e-03,-1.581480310729331887e-02,3.566109323564646549e-02,-4.391880471675252418e-02,4.677487767945779501e-02,-7.422854071917575625e-02,6.235593504118323166e-02,-9.466279727123429188e-02,3.395974346613774009e-02,-1.025181647474122798e-01,6.379775995923689727e-03,-9.373471139541089681e-02,-2.601652754790233918e-02,-7.658173045958339975e-02,-4.845594872893710381e-02,-4.777538936724792101e-02,-4.772018580866621562e-02,-1.970457191947621450e-02,-3.783840794254348522e-02,7.709280242895996172e-05,3.545364360030581153e-04,1.671736419114278494e-03,-8.578080482476043139e-04,1.971341203374510527e-03,-2.449504453794138902e-03,2.477088639000509743e-03,-4.031027355410548392e-04,3.047328952674439959e-03,-4.916075773054444679e-04,3.261332809589222951e-03,1.413309339376361612e-03,3.152665340007173266e-03,1.984212905964966196e-03,1.804474031918609171e-03,2.380956359378621524e-03,1.202116113906020935e-03,2.588016933085588236e-03,1.345780995359568185e-03,5.003747585505616009e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.249999999999974243e+00,-3.673860366348256079e-01,1.890841875620496992e-03,2.057767417324956605e-01,-2.757371699847636914e-02,-5.316177379450226503e-03,-1.409958672909658768e-02,3.440696922478441583e-02,-4.173637889282270919e-02,4.333381076232791645e-02,-7.147583346479431665e-02,6.179886651107604351e-02,-9.133969702998487317e-02,3.338024729539947749e-02,-9.904452343342375065e-02,8.504375179519345351e-03,-9.033540337359668992e-02,-2.322017004187486994e-02,-7.455806003437863427e-02,-4.507917311755606227e-02,-4.639526721454835523e-02,-4.401431116843200486e-02,-1.826697172580599854e-02,-3.706437545406609385e-02,1.001818448077529774e-04,3.639102975347720519e-04,1.630152156633904795e-03,-9.365190730954466025e-04,2.227380040290141607e-03,-2.470890806455348140e-03,2.815746198069475799e-03,-3.951636405021429930e-04,3.389218613074646003e-03,-2.043088700273647913e-04,3.310243146459419718e-03,1.525160196653053664e-03,3.382551979994923019e-03,2.026992199731111020e-03,2.084671635407138110e-03,2.485146943743929936e-03,1.450346710642691538e-03,2.745477852391816492e-03,1.412443831315971128e-03,6.133889929731204792e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.499999999999968914e+00,-3.673860331964060588e-01,1.890844406913672060e-03,1.981578564637148376e-01,-2.745931211694682336e-02,-4.809873684741160574e-03,-1.239654009311199484e-02,3.308976700958532469e-02,-3.929204542151130963e-02,3.979110901338123174e-02,-6.865826896162779969e-02,6.122526662278582332e-02,-8.741441663553708996e-02,3.463388244686579215e-02,-9.559604771144437907e-02,9.440456303857171910e-03,-8.667874416748547195e-02,-2.029578806225186202e-02,-7.220969213175423840e-02,-4.159719179556579244e-02,-4.476451473499229450e-02,-4.010480964872325388e-02,-1.670758126792006373e-02,-3.629757066614866523e-02,1.393806712669914114e-04,3.354818577721354884e-04,1.653057921067673615e-03,-9.467880544623932023e-04,2.476308545664743840e-03,-2.619201468939030223e-03,2.848901043178812126e-03,-4.022506596942372723e-04,3.713328202329506996e-03,1.885793032125936217e-04,3.508140484796297594e-03,7.177722519397481283e-04,3.628990126192877669e-03,2.183119252435021095e-03,2.400414183769009144e-03,2.545500777033527385e-03,1.682443658108667651e-03,2.882283561934131846e-03,1.537162810471301736e-03,5.938291723271616916e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.749999999999963585e+00,-3.673786380796840723e-01,1.893598821586683911e-03,1.900797453852711150e-01,-2.714824374995166573e-02,-4.651120234322335747e-03,-1.062952539941231650e-02,3.179284178452509990e-02,-3.650433659112271856e-02,3.640545682280350859e-02,-6.546203344516643430e-02,6.126812164378048209e-02,-8.346877950469056007e-02,3.513294139134148786e-02,-9.226425311131875029e-02,9.919354926377138212e-03,-8.284035213119946006e-02,-1.722275452667201487e-02,-6.960293803340765473e-02,-3.837709068764343784e-02,-4.282495061425621585e-02,-3.611681988235902752e-02,-1.508935080072555494e-02,-3.538354581609350069e-02,7.660618446843121430e-04,-5.178955662302040961e-04,1.793566039271386400e-03,-9.158987061573858803e-04,3.119681788988049390e-03,-1.676869529173822052e-03,3.254917801151337945e-03,1.565611659497111608e-03,3.150040578422893568e-03,8.358680899523658961e-04,3.150397341907730520e-03,1.301088665546803970e-04,3.283341138875525179e-03,2.135692386030724112e-03,2.724057601335962142e-03,1.792169229778728086e-03,2.230450012657908716e-03,2.395470417852387044e-03,1.588805414426312053e-03,7.205651945001740472e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999958256e+00,-3.661543211091985439e-01,2.271277577023056438e-03,1.787141672401602321e-01,-2.653811118251409723e-02,-4.876389945035660041e-03,-8.747798766079379826e-03,3.120059407275283664e-02,-3.361071652561615358e-02,3.586897140858518601e-02,-6.234946371909941970e-02,6.473011307640164080e-02,-8.150500528257831334e-02,3.654788013300701299e-02,-8.989081760105722962e-02,1.091664948773101579e-02,-8.191461697993045188e-02,-1.373812721594844591e-02,-6.874683009519902410e-02,-3.648457000636928793e-02,-3.991566567144781696e-02,-3.587028902474895253e-02,-1.347892309385770142e-02,-3.444086292038813640e-02,5.979329837413319051e-04,7.487151534345921292e-04,2.179855288127193619e-03,9.319282146493773188e-04,2.898997324491176496e-03,2.655639142948790828e-04,3.346040092701359821e-03,2.679424860794623643e-03,2.016836419548146807e-03,1.103276415837060789e-03,2.454310378781235889e-03,1.099137546541045308e-03,5.151877086694234492e-04,2.695837061291609348e-03,5.546289710928000750e-04,9.613843578191230959e-04,3.227948042143736433e-03,-8.515482257570634742e-04,1.988691093649456142e-03,7.830561177047433777e-04,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.249999999999952927e+00,-3.633521214875179428e-01,2.831691550836401561e-03,1.670232625276891203e-01,-2.647844415860550402e-02,-3.980231184136064776e-03,-7.016890667697916507e-03,3.228810804153294661e-02,-3.117304128184930981e-02,3.566319205540464249e-02,-5.906419191201293245e-02,6.771986999732274026e-02,-7.961987162312753052e-02,3.789734745445397929e-02,-8.795930246604656555e-02,1.278869457214874307e-02,-8.025864760050216429e-02,-1.251755845489286104e-02,-6.839603009007484691e-02,-3.530122358884871941e-02,-3.712495803174629266e-02,-3.702961413963614529e-02,-1.321664514976968532e-02,-3.460507441744204576e-02,6.420463268934945445e-04,7.509326219879628155e-04,2.139940628854713860e-03,7.334634902945378872e-04,2.853646783891653459e-03,-2.533960831024964803e-04,4.128691145129625636e-03,1.735503886501750916e-03,2.731650625376061663e-03,1.022667035024542618e-03,2.503472850941832698e-03,1.070893111030808090e-03,2.542605275477596762e-03,7.684179608579978478e-04,1.132949321735573361e-03,1.081259468134321885e-03,3.229393943818469667e-03,-6.023107286553180473e-04,3.864473386402076131e-04,-4.294253408236624672e-04,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999999999947597e+00,-3.596332923294697226e-01,2.814964962217336719e-03,1.571925354089293847e-01,-2.651751336716067636e-02,-2.989302704805265904e-03,-5.395209640946945460e-03,3.319057539916156485e-02,-3.031873446046453799e-02,3.670705563220287571e-02,-5.544178366024868354e-02,6.957987995256277591e-02,-7.724607965766350226e-02,3.905049551075635839e-02,-8.603182170816471575e-02,1.426618882164671330e-02,-7.826865547549062552e-02,-1.169397241941131683e-02,-6.774817898913851333e-02,-3.366279296279633265e-02,-3.464686387882634500e-02,-3.766959628397453103e-02,-1.358056793366072684e-02,-3.511258763439081831e-02,8.344683310143648919e-04,5.883089526993563138e-04,2.293771537659273878e-03,4.841212639220294220e-04,1.858018384461873921e-03,5.954921729011292695e-04,4.244652319478516359e-03,1.036927413692414080e-03,3.280377868951184998e-03,6.129355844274330962e-04,2.711985261759859538e-03,1.066112495996352849e-03,2.532545765314756208e-03,2.737080777117778790e-04,1.605219511150687926e-03,1.287794266015116276e-03,3.021510548556925399e-03,-3.025840532528228347e-04,3.572209008376421102e-04,-2.623614430752987991e-04,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.749999999999942268e+00,-3.554638052600029852e-01,2.510785720142294508e-03,1.472462969971365943e-01,-2.651262306011724010e-02,-2.049412259548614394e-03,-3.856197625455211071e-03,3.390482600570707272e-02,-2.920284368174305353e-02,3.743822121027264027e-02,-5.190573913641514936e-02,7.082824678649395078e-02,-7.459566106388536288e-02,3.982234480983664476e-02,-8.388882856969635815e-02,1.562860461409681240e-02,-7.632033208580465966e-02,-1.098260944974702516e-02,-6.686516251539192934e-02,-3.176417578971209993e-02,-3.319372218362777460e-02,-3.812071548002393673e-02,-1.414463929741575227e-02,-3.520327891712520668e-02,9.572176865753793474e-04,4.538427516901016932e-04,2.330139406686782075e-03,4.144669672092000999e-04,1.868297361246961915e-03,4.914879287128027120e-04,4.217787081567909296e-03,6.432879040602210901e-04,3.391804860729403549e-03,4.884367208252954730e-04,3.053669441007401779e-03,7.232699639415906276e-04,2.379175221819259008e-03,1.018700776542500212e-03,1.237169850140225780e-03,9.420489316525750912e-04,1.657196087787993124e-03,-2.386942464739105242e-04,2.098381038789043991e-04,6.654740490134445263e-05,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.999999999999936939e+00,-3.507971429447785949e-01,2.399366579883377426e-03,1.375644587199341962e-01,-2.634737230059531685e-02,-1.577698933774450548e-03,-2.429818768382256081e-03,3.444702606241350357e-02,-2.814872981923422293e-02,3.820410979177155109e-02,-4.849882821862772780e-02,7.157042131056556844e-02,-7.200661782471402816e-02,4.100893298451541852e-02,-8.157118862331137754e-02,1.694228154587140711e-02,-7.490841727642004455e-02,-9.312349342612885258e-03,-6.640043377750622089e-02,-3.036326677550302625e-02,-3.245620554349121917e-02,-3.812176306032089013e-02,-1.485665943194748422e-02,-3.486016102801476474e-02,1.154279510819164554e-03,3.614273802745551116e-04,2.259710231811828691e-03,3.215901666095467046e-04,2.048102267412542626e-03,5.573226154644783875e-04,4.228210285549209753e-03,5.584337656962952120e-04,3.376483517187797798e-03,1.125445478311222752e-03,3.266783079105765875e-03,7.820530735744700857e-04,2.431287942484390736e-03,1.097192534730921740e-03,1.649530876914390891e-03,1.135796583391080784e-03,1.787609847955408046e-03,3.067490888563005863e-05,2.939943317060153614e-04,4.518271368344760645e-04,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
